gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,Churn,HasInternet,InternetService_DSL,InternetService_Fiber_optic,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0,0,0,-0.8320644628904743,1,0,0,0,0,0,0,0,1,1,-1.5107185906256817,0,0,0,0,0,0,0
1,0,0,0,-0.3431369275747509,0,0,1,0,0,0,1,1,1,1,-0.4719547353265357,0,1,1,0,0,0,1
0,0,1,1,-0.0579291986405789,1,0,1,0,1,1,1,1,1,1,0.5435408096139093,0,1,1,0,0,0,1
0,0,1,0,-1.2802480369298874,1,0,0,0,0,0,1,0,0,0,-0.3190486958265014,1,1,1,0,0,0,1
1,0,0,0,-0.0986731599168891,1,1,0,0,0,1,0,1,0,1,0.8343946890976701,0,1,0,1,1,0,0
0,0,1,1,0.5939741817803856,1,1,1,1,0,1,1,1,2,1,0.6814886495976356,0,1,1,0,1,0,0
1,0,0,0,0.8791819107145575,1,1,1,1,0,1,1,1,2,1,1.436046714086935,0,1,0,1,1,0,0
1,0,0,0,0.7162060656093164,1,0,1,1,0,1,0,1,0,1,0.9540602852281316,0,1,0,1,1,0,0
1,0,0,0,-1.2802480369298874,1,0,1,0,0,0,0,1,0,1,0.6582203392389346,1,1,0,1,0,0,1
0,0,0,0,1.6125732136881423,1,0,0,0,0,0,0,0,2,0,-1.4808021915930665,0,0,0,0,1,0,0
0,0,0,0,-0.1394171211931994,1,1,0,0,0,0,0,0,0,0,-1.3179240190821602,0,0,0,0,0,1,0
1,0,0,0,-1.2395040756535771,1,1,0,1,0,0,0,0,0,1,-0.3456410505221597,1,1,1,0,0,0,1
0,0,0,0,-0.9135523854430948,0,0,0,0,0,1,0,0,2,1,-1.1700040460875616,0,1,1,0,0,0,1
1,0,1,0,-0.5876006952326126,1,1,0,0,0,0,0,0,0,1,0.277617262657328,0,1,0,1,0,1,0
0,1,0,0,-0.8728084241667845,1,0,0,1,0,0,1,1,0,1,1.0039209502824906,1,1,0,1,0,1,0
1,0,0,0,-0.6690886177852331,1,0,0,0,0,0,0,0,2,0,-1.4974224132778524,0,0,0,0,0,0,1
0,0,0,0,1.6125732136881423,1,1,0,1,1,1,1,1,2,0,0.72470122597808,0,1,1,0,0,0,0
1,0,0,0,1.6125732136881423,1,1,0,1,1,1,1,1,2,0,1.4759352461304225,0,1,0,1,0,0,0
0,0,1,1,0.3495104141225239,1,0,1,0,0,1,1,1,1,1,0.3291399498801655,0,1,1,0,1,0,0
0,1,1,0,1.3273654847539706,1,0,1,1,1,0,0,1,0,0,0.9839766842607472,0,1,0,1,0,1,0
0,1,0,0,-0.791320501614164,1,0,0,1,1,0,0,0,0,1,-0.3323448731743307,0,1,1,0,0,1,0
1,1,0,0,-1.1580161531009563,1,0,1,0,0,0,0,0,0,0,0.3507462380703874,0,1,0,1,0,1,0
1,0,0,0,0.3495104141225239,1,1,0,0,1,0,0,1,1,0,0.0067076491953105,0,1,1,0,0,0,1
1,1,0,0,-0.7098325790615434,1,0,0,1,0,0,0,0,0,1,0.3191678168692938,1,1,0,1,0,1,0
1,0,0,0,-1.2802480369298874,1,0,1,0,0,0,0,0,0,1,-0.5400976442341598,1,1,1,0,0,0,1
1,0,0,0,0.3902543753988342,1,1,1,1,1,0,0,1,1,1,1.1368827237607813,0,1,0,1,0,1,0
0,0,1,0,0.7569500268856267,1,0,1,1,1,0,1,0,1,1,0.9540602852281316,0,1,0,1,0,1,0
0,0,1,1,-1.2395040756535771,1,0,0,0,0,0,0,0,0,0,0.1862060433910031,1,1,0,1,0,1,0
1,1,1,0,-1.2802480369298874,0,0,0,1,0,0,1,0,0,0,-0.8176553463700914,1,1,1,0,0,1,0
1,0,0,1,-0.0171852373642686,1,1,0,1,1,1,1,1,1,0,0.6283039402063195,0,1,1,0,1,0,0
1,0,0,0,-0.9135523854430948,1,0,0,0,0,0,0,0,0,1,-1.494098368940895,0,0,0,0,0,0,1
0,0,1,1,1.4088534073065913,0,0,0,1,1,1,1,1,2,1,-0.1744527671688605,0,1,1,0,0,1,0
0,0,1,1,1.1643896396487294,1,1,1,1,1,1,1,1,2,0,1.672053862010901,0,1,0,1,1,0,0
1,0,0,0,0.7162060656093164,1,1,1,1,1,1,1,1,1,0,1.6471235294837214,0,1,0,1,1,0,0
0,0,1,0,-1.2395040756535771,1,0,0,0,0,0,0,0,0,1,-0.6713973955439717,1,1,1,0,1,0,0
0,1,1,0,-0.1394171211931994,0,0,1,0,1,0,0,1,0,1,-0.6581012181961428,0,1,1,0,0,1,0
1,1,0,0,-1.1987601143772668,0,0,0,0,1,0,0,1,0,1,-0.7860769251689975,1,1,1,0,0,1,0
1,1,0,0,-0.791320501614164,1,1,0,1,1,0,1,1,0,1,1.3994822263804054,1,1,0,1,0,1,0
1,1,1,0,1.0014137945434884,1,1,0,1,0,0,0,1,0,1,0.8327326669291911,0,1,0,1,0,1,0
0,0,0,0,-0.0579291986405789,0,0,1,1,0,1,0,1,2,1,-0.4968850678537152,0,1,1,0,0,0,0
0,0,1,0,0.512486259227765,1,1,1,1,1,1,1,1,1,0,1.6122210639456702,0,1,0,1,0,0,1
0,0,1,1,1.1643896396487294,1,1,1,1,1,1,1,1,2,0,0.7745618910324389,0,1,1,0,0,0,1
1,0,0,0,0.7162060656093164,1,1,0,0,0,0,0,0,2,0,-1.3262341299245533,0,0,0,0,0,0,0
0,1,0,0,-0.5468567339563023,1,0,1,1,0,1,1,1,0,1,1.3363253839782172,0,1,0,1,0,0,1
1,0,0,0,1.082901717096109,1,0,0,0,0,0,0,0,2,0,-1.5107185906256817,1,0,0,0,0,0,1
0,0,1,0,1.5718292524118322,1,1,0,0,0,0,0,0,2,1,-1.3478404181147754,0,0,0,0,1,0,0
0,1,0,0,-0.6690886177852331,1,0,0,0,0,1,1,1,0,1,0.9856387064292256,1,1,0,1,0,1,0
1,0,1,0,1.0014137945434884,1,0,1,1,0,1,0,0,2,1,-0.1678046784949459,0,1,1,0,0,1,0
1,0,0,0,-1.2802480369298874,0,0,0,0,0,0,0,0,0,0,-1.3295581742615106,1,1,1,0,0,0,0
1,1,1,0,-0.506112772679992,1,1,0,1,0,1,1,1,0,0,1.404468292885841,0,1,0,1,0,1,0
1,0,0,0,-1.2802480369298874,1,0,0,0,0,0,0,0,0,0,0.1928541320649173,1,1,0,1,0,0,1
1,0,1,0,-1.1172721918246462,1,1,0,1,0,1,0,0,0,1,0.6848126939345931,1,1,0,1,0,1,0
0,0,1,0,0.797693988161937,1,1,0,1,1,0,1,1,0,1,1.3379874061466956,1,1,0,1,0,1,0
1,1,1,0,-0.4653688114036817,1,0,1,1,0,0,0,1,0,1,0.005045627026832,0,1,1,0,0,0,0
1,0,0,0,-0.7505765403378537,0,0,0,0,1,1,1,1,0,1,-0.325696784500416,0,1,1,0,0,1,0
0,0,0,0,-1.1172721918246462,1,0,0,1,0,0,0,0,0,0,-0.4736167574950145,0,1,1,0,0,0,0
0,0,0,0,-1.076528230548336,1,0,1,1,0,0,0,0,0,0,-0.3207107179949802,0,1,1,0,0,0,1
0,0,0,0,-0.9135523854430948,1,0,0,1,0,0,0,0,0,0,-0.4520104693047921,0,1,1,0,0,1,0
0,0,0,1,-1.2802480369298874,1,1,0,0,0,0,0,0,0,0,-1.3096139082397669,0,0,0,0,0,0,1
0,0,0,0,1.4495973685829016,1,1,1,0,0,0,0,0,0,0,-0.3439790283536809,0,1,1,0,0,0,1
1,0,1,1,-0.5876006952326126,1,0,0,0,1,0,1,1,0,0,1.0089070167879266,1,1,0,1,0,0,1
0,0,0,0,-0.4246248501273714,1,1,0,0,0,0,0,0,1,1,0.3723525262606099,0,1,0,1,1,0,0
0,0,0,0,-0.506112772679992,1,0,0,0,0,0,0,0,0,1,-0.6797075063863649,0,1,1,0,0,1,0
1,0,1,0,-1.2802480369298874,1,0,0,0,0,0,0,0,0,0,0.1729098660431739,1,1,0,1,0,1,0
1,1,0,0,-0.9950403079957154,1,0,0,1,0,0,0,0,0,1,0.3224918612062509,1,1,0,1,0,1,0
1,0,0,0,-0.9135523854430948,1,0,0,0,0,0,0,0,0,1,-0.6630872847015785,1,1,1,0,1,0,0
1,1,0,0,-0.3431369275747509,1,1,0,0,0,0,0,0,0,1,0.375676570597567,1,1,0,1,0,1,0
1,0,0,0,0.1050466464646622,1,0,1,1,1,0,0,0,1,0,-0.1196060356090654,0,1,1,0,0,0,1
1,0,1,1,-0.3838808888510611,1,0,0,1,1,1,0,0,1,0,0.7313493146519946,0,1,0,1,0,0,1
0,1,0,0,-1.076528230548336,1,0,0,0,0,0,1,1,0,1,0.8161124452444047,0,1,0,1,0,1,0
0,0,0,0,-0.8320644628904743,1,0,0,0,0,0,0,0,0,0,-1.499084435446331,0,0,0,0,0,0,1
1,0,0,0,-1.2802480369298874,1,0,0,0,0,0,0,0,0,0,-1.4808021915930665,0,0,0,0,0,0,1
0,0,1,1,1.5718292524118322,1,0,0,0,1,0,0,0,2,0,0.3740145484290884,0,1,0,1,0,1,0
1,1,1,0,0.1050466464646622,1,1,0,0,1,0,1,1,0,1,1.196715521826012,0,1,0,1,0,1,0
1,0,1,1,0.3087664528462136,1,1,0,0,1,0,1,1,0,1,0.3241538833747294,0,1,1,0,0,1,0
0,0,0,1,-1.2802480369298874,1,0,1,0,0,0,0,0,0,1,0.2925754621736353,1,1,0,1,0,0,1
1,0,0,0,-0.3838808888510611,1,0,0,0,0,0,1,1,1,1,0.0033836048583535,0,1,1,0,0,0,0
0,1,0,0,-1.1580161531009563,1,1,0,0,0,0,1,1,0,1,1.0188791497987983,1,1,0,1,0,1,0
1,0,0,0,-1.1580161531009563,1,0,0,0,1,1,0,1,0,1,0.8510149107824564,0,1,0,1,0,1,0
0,0,1,1,1.4495973685829016,0,0,0,1,1,1,1,1,2,0,-0.149522434641681,0,1,1,0,1,0,0
1,0,0,1,0.227278530293593,1,1,0,1,0,0,0,0,0,1,0.5668091199726097,0,1,0,1,0,0,1
1,0,1,1,0.797693988161937,1,1,0,0,0,0,0,0,2,0,-1.3295581742615106,0,0,0,0,0,0,1
1,1,1,0,-0.0171852373642686,1,1,0,0,0,0,0,0,0,1,0.3357880385540801,1,1,0,1,0,1,0
1,0,1,1,-0.1394171211931994,1,0,0,0,1,1,1,1,2,0,0.3573943267443021,0,1,1,0,0,0,1
1,1,1,1,0.227278530293593,1,1,0,1,0,0,1,1,0,0,1.2083496770053626,0,1,0,1,0,1,0
1,0,0,1,0.6347181430566958,1,1,1,0,1,0,1,1,1,1,0.4637637455269347,0,1,1,0,1,0,0
0,0,0,0,-1.2802480369298874,1,0,0,0,0,0,0,0,0,1,-1.5140426349626388,0,0,0,0,0,0,0
0,0,0,0,-0.4246248501273714,1,0,1,0,0,1,0,1,0,1,0.8061403122335331,0,1,0,1,0,1,0
0,0,0,0,0.4309983366751445,1,1,1,1,1,1,1,1,2,0,1.6703918398424222,0,1,0,1,1,0,0
0,1,1,0,-1.1172721918246462,1,0,0,0,0,0,0,0,0,1,0.1513035778529514,0,1,0,1,0,1,0
1,0,0,0,-1.1172721918246462,1,0,0,0,0,0,1,0,0,1,0.525258565760644,1,1,0,1,0,1,0
1,0,1,1,0.7569500268856267,1,1,1,1,0,1,1,1,1,0,1.504189622994559,0,1,0,1,1,0,0
1,0,0,0,1.5718292524118322,1,0,0,0,0,0,0,0,2,1,-1.4924363467724169,0,0,0,0,1,0,0
0,0,1,1,0.227278530293593,1,0,1,1,0,1,1,1,1,0,0.5152864327497723,1,1,1,0,1,0,0
1,1,1,0,-0.3431369275747509,1,0,0,0,1,0,1,1,0,1,0.9424261300487812,1,1,0,1,0,1,0
1,0,1,0,0.1050466464646622,1,1,0,0,0,1,1,0,0,1,0.8875793984889861,0,1,0,1,1,0,0
0,1,0,0,0.8791819107145575,1,1,1,1,0,1,1,1,1,0,0.5867533859943537,1,1,1,0,0,0,0
0,0,1,1,1.6125732136881423,0,0,0,1,1,1,1,1,2,1,-0.1594945676525527,0,1,1,0,0,1,0
1,0,0,0,-1.2802480369298874,1,0,0,0,0,0,0,0,0,1,-0.6647493068700573,0,1,1,0,0,1,0
0,0,1,1,-0.9542963467194052,1,0,1,0,0,0,0,0,1,0,-0.5384356220656811,0,1,1,0,0,0,1
1,0,0,0,1.490341329859212,0,0,1,1,0,1,1,1,2,1,-0.1578325454840742,0,1,1,0,0,0,0
0,0,1,0,0.797693988161937,1,1,0,1,0,1,1,1,0,1,1.2598723642282,0,1,0,1,1,0,0
0,1,1,0,-0.8728084241667845,1,0,0,0,0,1,1,0,0,1,0.6017115855106615,0,1,0,1,0,1,0
0,1,0,0,-1.2395040756535771,1,0,0,0,0,0,0,0,0,1,0.1845440212225241,1,1,0,1,0,1,0
0,1,1,1,-0.1801610824695097,0,0,0,0,0,0,1,0,0,1,-0.960589252859254,0,1,1,0,0,1,0
0,1,0,0,-0.6283446565089229,1,1,0,0,1,0,0,0,0,1,0.5934014746682683,0,1,0,1,1,0,0
0,0,1,1,0.1050466464646622,1,0,0,0,0,0,0,0,2,1,-1.494098368940895,0,0,0,0,0,0,1
0,0,0,0,-0.9950403079957154,1,0,0,0,0,0,0,0,1,1,-1.5157046571311177,0,0,0,0,0,0,1
1,0,0,0,0.5532302205040753,1,1,0,1,1,0,1,0,1,1,1.0005969059455335,0,1,0,1,1,0,0
0,0,0,0,-1.0357842692720256,1,1,0,0,0,0,0,0,0,1,0.3008855730160285,1,1,0,1,0,1,0
0,0,0,0,-1.2395040756535771,1,1,0,0,1,0,0,0,0,0,0.525258565760644,1,1,0,1,0,0,1
1,0,1,1,1.4495973685829016,1,1,0,1,1,1,0,1,1,1,0.3657044375866952,1,1,1,0,0,0,0
0,0,0,0,0.4309983366751445,1,1,0,1,1,0,1,1,2,1,1.323029206630388,1,1,0,1,0,1,0
0,0,0,0,1.4495973685829016,1,1,1,1,1,1,1,1,2,1,0.776223913200918,0,1,1,0,0,1,0
0,0,0,0,0.1457906077409725,1,0,0,1,0,0,1,1,0,1,0.997272861608576,0,1,0,1,1,0,0
1,0,1,0,1.24587756220135,1,1,0,1,1,0,1,1,0,1,1.2831406745869012,1,1,0,1,0,1,0
0,1,0,0,-0.0171852373642686,1,0,0,1,0,1,0,0,0,0,-0.3373309396797665,0,1,1,0,0,0,0
0,0,1,0,1.5718292524118322,1,1,1,1,1,1,1,1,2,0,0.6964468491139434,0,1,1,0,1,0,0
0,0,1,1,1.368109446030281,1,1,1,1,1,0,0,0,0,1,0.0881467354507637,0,1,1,0,0,0,0
1,0,0,0,1.24587756220135,1,0,0,0,0,0,0,0,1,0,-1.472492080750673,0,0,0,0,0,0,1
0,0,0,1,0.3495104141225239,1,0,0,0,0,0,0,0,1,1,-1.4808021915930665,0,0,0,0,1,0,0
0,1,0,0,-1.2802480369298874,1,1,0,0,0,0,0,0,0,1,0.2427147971192763,0,1,0,1,0,1,0
0,0,0,0,-1.2395040756535771,1,0,0,0,0,0,1,1,0,1,0.8510149107824564,1,1,0,1,0,1,0
0,0,1,0,1.5310852911355222,1,0,0,0,0,0,0,0,2,0,-1.5073945462887242,0,0,0,0,0,0,0
0,0,0,0,-0.3838808888510611,0,0,0,0,0,0,1,1,0,1,-0.6597632403646212,0,1,1,0,0,1,0
0,1,1,0,1.2866215234776603,1,0,1,1,1,0,0,1,1,0,1.070401837021636,0,1,0,1,0,0,0
1,0,1,1,0.1865345690172827,1,1,1,0,1,1,0,0,2,1,-0.0664213262177493,0,1,1,0,1,0,0
1,0,0,1,-0.6283446565089229,1,0,0,0,0,0,0,0,1,0,-0.6713973955439717,0,1,1,0,0,0,1
0,1,0,0,-1.0357842692720256,1,0,0,0,0,0,1,1,0,1,0.8094643565704907,0,1,0,1,0,1,0
1,0,1,1,-1.1580161531009563,1,1,0,1,1,0,0,0,0,1,0.6648684279128493,1,1,0,1,0,0,0
0,1,0,0,-0.4653688114036817,0,0,1,0,0,0,1,0,0,1,-0.761146592641818,1,1,1,0,0,1,0
0,0,0,0,-0.9135523854430948,1,0,0,0,0,0,0,1,0,1,0.5136244105812937,1,1,0,1,0,0,0
0,1,0,0,-0.6690886177852331,1,1,1,0,0,0,0,0,0,1,-0.3556131835330314,0,1,1,0,0,1,0
1,0,1,0,1.2866215234776603,1,1,0,1,0,1,1,1,2,1,1.3446354948206105,0,1,0,1,0,1,0
1,1,1,0,-0.22090504374582,0,0,1,0,0,0,0,0,0,0,-1.1317775362125533,1,1,1,0,1,0,0
1,0,1,1,0.3902543753988342,1,1,1,0,0,0,1,1,1,0,1.0737258813585928,0,1,0,1,0,1,0
1,0,0,1,-1.1172721918246462,1,0,0,0,0,0,0,0,0,0,-1.4824642137615447,0,0,0,0,0,0,1
0,0,0,0,0.3495104141225239,1,0,0,1,0,1,1,1,2,1,1.1302346350868666,0,1,0,1,0,0,0
1,0,1,0,1.0421577558197987,1,0,0,0,1,0,0,0,1,0,-0.4819268683374076,0,1,1,0,1,0,0
0,0,0,0,0.5939741817803856,1,0,0,0,0,0,0,0,2,1,-1.4708300585821945,0,0,0,0,0,0,1
1,0,0,0,-0.5876006952326126,1,0,0,0,0,1,0,0,0,1,0.3690284819236528,0,1,0,1,0,0,0
1,0,0,0,-1.1172721918246462,1,0,0,0,1,0,1,1,0,0,1.0537816153368496,1,1,0,1,0,0,0
1,0,1,0,-0.3838808888510611,1,0,1,0,0,0,0,1,0,1,-0.1611565898210313,0,1,1,0,0,0,0
0,0,0,0,-1.2802480369298874,1,0,0,0,0,0,0,0,0,0,-1.517366679299596,0,0,0,0,0,0,1
1,0,1,0,1.5718292524118322,1,1,0,0,1,0,1,1,1,1,1.1252485685814309,0,1,0,1,1,0,0
1,0,1,1,1.6125732136881423,1,1,1,1,1,1,1,1,2,1,1.5889527535869692,0,1,0,1,1,0,0
1,0,1,1,0.0235587239120416,1,0,0,0,0,0,0,0,1,0,-1.4691680364137156,0,0,0,0,0,0,1
1,0,0,0,-1.2395040756535771,1,1,0,0,0,0,1,0,0,1,0.6931228047769863,1,1,0,1,0,1,0
1,0,0,1,-0.3431369275747509,0,0,1,0,0,1,0,0,2,0,-0.96557531936469,0,1,1,0,0,0,1
0,0,1,1,0.960669833267178,1,1,0,1,1,1,0,1,1,1,1.1618130562879607,0,1,0,1,1,0,0
1,0,0,0,0.1865345690172827,1,0,0,1,0,0,1,1,0,1,1.0404854379890205,0,1,0,1,1,0,0
0,0,0,0,0.4309983366751445,1,1,0,1,1,1,1,1,1,0,0.6748405609237209,0,1,1,0,1,0,0
1,0,0,0,-1.2802480369298874,0,0,0,0,0,0,0,0,0,0,-1.3112759304082455,0,1,1,0,0,0,1
0,0,1,0,-0.3023929662984406,1,1,0,0,1,1,1,1,0,1,1.3346633618097383,1,1,0,1,0,0,0
0,0,0,0,1.1643896396487294,1,1,1,1,1,1,1,1,2,0,0.8260845782552769,0,1,1,0,0,1,0
1,0,0,0,-0.6283446565089229,1,1,0,0,1,1,0,0,1,0,0.729687292483516,0,1,0,1,0,1,0
0,0,1,0,0.3495104141225239,1,0,0,1,1,1,0,0,1,1,0.7114050486302511,0,1,0,1,0,0,0
1,0,0,0,-1.2802480369298874,1,0,0,1,0,0,0,0,0,0,-0.4702927131580572,1,1,1,0,0,0,1
1,1,1,1,1.6125732136881423,0,0,1,1,1,1,1,1,2,1,5.956052139595392e-05,0,1,1,0,0,0,0
1,0,0,0,-1.2802480369298874,1,1,0,1,0,0,0,1,0,1,0.8659731102987638,1,1,0,1,1,0,0
1,0,0,0,0.6347181430566958,1,1,0,1,1,0,1,1,2,1,1.4393707584238922,0,1,0,1,0,0,0
1,1,1,0,-0.8728084241667845,1,0,0,0,0,0,0,0,0,0,-1.4907743246039378,1,0,0,0,0,0,1
0,1,1,0,0.9199258719908678,1,1,0,1,1,0,0,0,0,1,0.6864747161030716,1,1,0,1,0,1,0
0,0,0,0,0.3902543753988342,0,0,1,1,1,1,0,1,1,1,-0.3340068953428092,0,1,1,0,0,1,0
1,0,0,0,0.4717422979514547,1,1,0,0,1,0,0,1,0,1,0.8510149107824564,0,1,0,1,0,0,1
1,0,0,1,-1.2802480369298874,1,0,0,0,0,0,0,0,0,0,-0.6913416615657154,0,1,1,0,0,1,0
0,0,0,0,-0.22090504374582,1,1,0,0,0,0,1,1,0,1,1.023865216304234,0,1,0,1,0,0,0
1,1,1,0,-0.22090504374582,1,1,0,1,1,1,1,1,0,1,0.6648684279128493,0,1,1,0,0,0,0
0,1,0,0,-1.2395040756535771,1,0,0,0,0,0,0,0,0,1,-0.6813695285548437,0,1,1,0,0,1,0
0,0,0,0,-0.5468567339563023,1,0,0,0,0,0,0,0,0,0,-1.4924363467724169,0,0,0,0,0,0,1
0,1,1,0,0.3902543753988342,1,1,0,0,0,0,1,1,0,1,1.005582972450969,0,1,0,1,0,1,0
0,0,0,0,1.368109446030281,1,1,1,1,1,1,1,1,2,1,0.8393807556031058,0,1,1,0,1,0,0
1,1,1,0,0.0235587239120416,1,1,1,0,1,1,1,1,0,1,1.4992035564891233,0,1,0,1,0,0,0
0,0,0,0,0.0643026851883519,1,0,0,1,0,0,0,0,0,1,0.304209617352986,1,1,0,1,1,0,0
1,1,0,0,0.0235587239120416,0,0,0,0,1,1,1,1,0,1,-0.338992961848245,0,1,1,0,0,1,0
0,0,1,1,-0.3838808888510611,1,0,0,0,0,0,0,0,1,0,-1.487450280266981,0,0,0,0,0,0,1
0,0,0,0,-0.0171852373642686,1,0,0,0,0,0,0,0,1,0,-1.4974224132778524,0,0,0,0,0,0,0
0,0,0,0,-0.8728084241667845,1,0,0,0,0,0,0,0,1,0,-1.487450280266981,0,0,0,0,1,0,0
1,0,1,1,1.490341329859212,1,1,0,0,1,0,1,1,0,1,1.151840923277089,1,1,0,1,1,0,0
0,0,1,0,1.4495973685829016,1,0,1,0,0,1,0,0,1,0,-0.2957803854678007,0,1,1,0,0,0,0
1,0,0,0,-0.506112772679992,1,0,0,0,0,0,0,0,2,1,-1.499084435446331,0,0,0,0,0,0,1
1,0,0,0,1.6125732136881423,1,0,0,0,0,0,0,0,2,1,-1.495760391109374,0,0,0,0,1,0,0
1,0,1,1,1.1236456783724194,1,1,1,0,1,0,1,0,1,1,1.0172171276303197,0,1,0,1,0,0,0
1,1,1,1,-0.0171852373642686,1,0,0,1,0,0,1,1,0,1,0.9690184847444392,0,1,0,1,0,0,1
0,0,0,0,-1.2802480369298874,1,0,0,0,0,0,0,0,0,1,-1.4924363467724169,1,0,0,0,0,0,1
1,0,0,0,-1.2802480369298874,1,0,0,0,0,0,0,0,0,1,-1.5024084797832884,1,0,0,0,0,0,1
1,1,0,0,-1.1987601143772668,1,1,0,1,0,0,0,0,0,1,0.5501888982878235,1,1,0,1,0,1,0
0,0,1,0,0.5532302205040753,1,1,0,0,0,0,0,0,1,1,-1.3411923294408608,0,0,0,0,0,0,0
0,0,1,0,-0.1394171211931994,1,1,0,0,0,0,0,0,0,1,0.3374500607225587,0,1,0,1,0,1,0
1,0,0,0,0.7569500268856267,1,1,0,1,1,1,0,0,0,1,0.7496315585052594,0,1,0,1,0,1,0
0,1,1,0,0.6347181430566958,1,0,0,0,0,0,0,0,0,1,0.1945161542333963,0,1,0,1,0,0,0
0,0,1,1,-0.6690886177852331,1,0,0,1,0,0,0,0,0,0,0.280941306994285,0,1,0,1,0,0,0
1,0,1,0,1.5310852911355222,1,1,0,1,1,1,0,1,2,1,1.1269105907499095,0,1,0,1,0,0,0
0,0,1,1,0.3087664528462136,1,1,0,0,0,0,0,0,2,1,-1.3295581742615106,0,0,0,0,0,0,1
0,0,1,1,-0.4246248501273714,1,0,0,1,0,0,0,1,0,0,0.6150077628584902,1,1,0,1,0,1,0
0,1,0,0,-1.2802480369298874,1,0,0,0,1,0,0,0,0,1,0.3490842159019089,1,1,0,1,0,0,0
0,0,1,1,-1.1172721918246462,1,1,0,0,0,0,0,0,0,1,-1.346178395946297,0,0,0,0,0,0,1
0,0,0,0,-1.0357842692720256,1,0,0,0,0,0,0,0,0,1,0.1679237995377378,0,1,0,1,0,0,0
1,0,0,1,-0.1394171211931994,1,1,0,1,1,1,0,1,1,0,1.1884054109836186,0,1,0,1,1,0,0
1,0,1,1,0.4717422979514547,1,1,0,0,0,0,0,0,1,0,-1.2996417752288951,0,0,0,0,0,0,1
0,0,0,0,-0.9135523854430948,0,0,1,1,1,0,0,0,0,0,-0.801035124685305,0,1,1,0,0,0,0
0,1,1,0,0.9199258719908678,1,1,0,0,0,0,0,0,0,0,-0.4370522697884845,0,1,1,0,0,0,0
1,1,1,0,0.797693988161937,1,1,0,1,1,0,1,1,1,1,1.3396494283151743,0,1,0,1,0,0,0
0,0,1,1,-0.9135523854430948,1,1,0,0,0,0,0,1,0,0,0.703094937787858,0,1,0,1,0,1,0
1,0,0,0,-0.5876006952326126,1,1,0,0,0,0,0,0,0,1,0.3590563489127806,0,1,0,1,0,0,0
0,0,1,0,1.4495973685829016,1,1,1,0,0,1,0,0,1,0,-0.2176653435493049,0,1,1,0,0,0,0
0,0,1,1,1.1643896396487294,1,0,0,0,0,0,0,0,0,1,-1.509056568457203,1,0,0,0,0,0,1
0,0,1,1,1.6125732136881423,0,0,1,1,1,1,1,1,2,1,0.0133557378692252,0,1,1,0,1,0,0
1,0,0,0,-1.2395040756535771,1,0,1,0,1,0,0,0,0,0,-0.3772194717232536,0,1,1,0,0,1,0
1,0,0,0,-0.8320644628904743,1,0,0,0,0,0,0,0,0,1,-0.6448050408483137,1,1,1,0,0,0,0
1,0,1,0,0.3495104141225239,1,0,0,0,0,0,0,0,2,1,-1.4974224132778524,0,0,0,0,0,1,0
0,0,0,0,-0.2616490050221303,0,0,0,0,1,1,1,0,0,1,-0.6763834620494076,0,1,1,0,1,0,0
1,0,1,0,0.1457906077409725,1,0,0,0,0,0,0,0,1,0,-1.4608579255713223,0,0,0,0,0,0,0
1,0,1,1,1.6125732136881423,1,1,1,1,1,1,1,1,2,1,1.6371513964728497,0,1,0,1,1,0,0
1,0,1,0,0.1050466464646622,1,1,0,0,0,1,0,1,0,1,0.8327326669291911,0,1,0,1,0,0,0
1,0,0,0,-1.2802480369298874,1,0,0,0,1,1,0,0,0,0,-0.3240347623319375,0,1,1,0,0,0,1
0,0,1,1,-0.6690886177852331,1,1,1,0,1,1,1,1,0,1,1.60058690876632,0,1,0,1,0,1,0
0,1,0,0,0.6754621043330061,1,1,1,0,0,0,1,1,0,0,1.2216458543531914,0,1,0,1,1,0,0
0,0,1,0,0.8791819107145575,1,1,1,1,1,1,1,1,1,1,1.6570956624945936,0,1,0,1,0,0,1
0,0,0,1,-0.5876006952326126,1,1,1,0,0,0,0,1,0,0,5.956052139595392e-05,0,1,1,0,0,1,0
0,0,1,0,0.1457906077409725,1,0,0,0,0,0,0,1,0,0,0.5186104770867298,0,1,0,1,0,1,0
0,0,0,0,1.1236456783724194,1,1,0,1,1,0,1,1,0,1,1.3662417830108329,1,1,0,1,0,1,0
0,0,0,0,-1.2802480369298874,1,0,0,0,0,0,0,0,0,0,0.1579516665268661,1,1,0,1,0,0,1
0,0,1,1,0.797693988161937,1,1,0,0,0,0,0,0,2,1,-1.3212480634191175,0,0,0,0,0,0,0
1,0,1,1,-0.9950403079957154,1,0,0,0,1,0,1,1,0,1,0.9956108394400972,0,1,0,1,0,1,0
1,0,1,1,1.6125732136881423,1,0,1,1,0,1,1,1,2,0,1.3529456056630036,0,1,0,1,0,0,0
0,0,0,0,1.2866215234776603,1,1,0,0,0,0,0,0,1,0,-1.3328822185984677,0,0,0,0,0,0,1
